match_id,gold_diff,xp_diff,cs_diff,kills_diff,tower_diff,gold_diff_top,xp_diff_top,cs_diff_top,gold_diff_jungle,xp_diff_jungle,cs_diff_jungle,gold_diff_mid,xp_diff_mid,cs_diff_mid,gold_diff_adc,xp_diff_adc,cs_diff_adc,gold_diff_support,xp_diff_support,cs_diff_support,blue_dragons,red_dragons,blue_voidgrubs,red_voidgrubs,blue_plates,red_plates,plates_diff,first_blood,blue_avg_champion_wr,red_avg_champion_wr,synergy_diff,blue_has_duo,red_has_duo,blue_duo_impact,red_duo_impact,duo_impact_diff,blue_wins
BR1_3227226117,-950,77,-20,0,0,196,-331,-8,-1533,-26,1,147,410,0,193,-119,-4,47,143,-9,0,1,1,0,0,0,0,0,0.3723882543159651,0.5395565506089919,-0.16716829629302676,1,0,-0.3814810509183911,0.0,-0.3814810509183911,0
BR1_3227229263,-669,-1214,-18,0,0,1231,1178,25,-408,-304,-4,-412,-499,-9,-930,-1435,-33,-150,-154,3,0,1,2,1,0,0,0,1,0.5302834122938366,0.5566493506493506,-0.02636593835551404,1,1,-0.04702183903864576,0.5092592592592593,-0.5562810982979051,0
BR1_3227229920,-2895,-2016,-25,-9,0,-1618,-821,-17,999,-70,6,421,289,-1,-2292,-1011,-16,-405,-403,3,0,0,0,0,0,0,0,0,0.460064935064935,0.5152857142857142,-0.055220779220779226,1,1,-0.125,0.0714285714285714,-0.1964285714285714,0
BR1_3227235811,714,-1311,16,0,0,-242,-292,12,391,-586,-20,-825,-45,24,885,-557,-2,505,169,2,0,1,0,0,0,0,0,0,0.49690211890990155,0.5146372181181205,-0.01773509920821892,1,1,-0.3594126984126984,0.2875777000777001,-0.6469903984903985,0
BR1_3227236848,436,-333,62,-2,0,207,-142,26,616,1005,22,-321,-786,-16,301,74,23,-367,-484,7,0,1,2,1,0,0,0,0,0.5161500343216836,0.4197619047619048,0.09638812955977882,1,1,0.07617322291235334,-0.09392361111111108,0.17009683402346443,1
BR1_3227238902,545,134,21,0,0,240,-441,7,767,821,12,392,248,4,-320,-439,-14,-534,-55,12,0,1,0,0,0,0,0,1,0.4726038264976661,0.44882859555305377,0.023775230944612313,1,1,-0.08145903479236812,-0.2558968058968059,0.1744377711044378,1
BR1_3227240629,1166,577,-13,2,0,899,568,-4,442,-234,-1,40,151,-4,517,148,4,-732,-56,-8,0,1,3,0,0,0,0,1,0.42304847576211896,0.5875244231424007,-0.16447594738028176,1,1,0.0,-0.0267857142857143,0.0267857142857143,0
BR1_3227248973,1436,827,59,1,0,699,566,20,305,-285,-8,401,774,45,23,275,-1,8,-503,3,0,1,3,0,0,0,0,0,0.5817173828881146,0.4558791519445152,0.12583823094359936,1,1,0.1518518518518519,-0.22664835164835168,0.3785002035002036,1
BR1_3227249381,1110,864,38,0,0,232,328,17,-1469,20,-1,942,326,30,866,92,1,539,98,-9,0,0,3,0,0,0,0,1,0.5073282599753188,0.49855114459576927,0.00877711537954956,1,1,0.307897818767384,-0.17781866281866282,0.4857164815860468,1
BR1_3227253130,-1686,-917,-3,-3,0,613,550,21,-1062,-39,0,-591,-610,-6,-294,-121,-16,-352,-697,-2,0,1,0,3,0,0,0,1,0.5293424901328815,0.5080270247185636,0.021315465414317836,0,1,0.0,-0.3833333333333333,0.3833333333333333,1
BR1_3227255474,-4384,-3088,-52,-8,0,-336,-1136,-15,-1432,-288,2,-411,-631,-24,-1381,-224,-13,-824,-809,-2,0,1,3,0,0,0,0,0,0.49008935508935514,0.5470833333333334,-0.05699397824397823,1,1,-0.12192307692307688,0.3323836657169991,-0.454306742640076,0
BR1_3227257041,118,626,-4,3,0,-81,329,2,232,133,10,-1585,-474,-27,638,100,8,914,538,3,1,0,0,3,0,0,0,1,0.4698095238095238,0.5697420096243626,-0.09993248581483882,0,1,0.0,-0.11805555555555551,0.11805555555555551,0
BR1_3227258726,2596,1002,-18,8,0,1208,966,4,1531,281,-1,290,-11,11,-715,-254,-28,282,20,-4,0,1,3,0,0,0,0,1,0.44327604607144294,0.5060871120790231,-0.06281106600758019,1,1,-0.2636574074074074,0.04799742599742599,-0.3116548334048334,0
BR1_3227261411,1033,1076,42,1,0,1088,877,34,1134,1337,33,893,851,7,-1964,-848,-27,-118,-1141,-5,1,0,3,0,0,0,0,1,0.49532960538279686,0.37,0.12532960538279686,1,1,0.4673076923076923,-0.36666666666666664,0.8339743589743589,1
BR1_3227264003,-1845,-1735,-2,-6,0,-907,-1598,-4,-137,583,19,473,39,-11,62,-391,-3,-1336,-368,-3,0,1,3,0,0,0,0,0,0.43866606977904177,0.483442480440452,-0.04477641066141025,0,1,0.0,0.46130952380952384,-0.46130952380952384,0
BR1_3227265803,-2087,-910,1,-4,0,-1379,-1126,-19,136,28,-2,2109,1402,28,-1609,-847,-14,-1344,-367,8,0,0,0,3,0,0,0,0,0.417526395173454,0.375906432748538,0.041619962424916,1,0,-0.47619047619047616,0.0,-0.47619047619047616,0
BR1_3227268085,-33,364,-13,-2,0,2234,1659,8,-215,-327,-5,-1668,-1140,-20,-316,-273,-9,-68,445,13,0,1,0,3,0,0,0,1,0.4346738022822561,0.5428723404255319,-0.10819853814327579,0,0,0.0,0.0,0.0,0
BR1_3227268524,-4826,-3748,-84,-6,0,-677,-596,-21,274,160,-2,-2171,-2219,-40,-1383,-664,-24,-869,-429,3,0,1,0,3,0,0,0,0,0.484,0.5256153846153846,-0.04161538461538461,1,1,0.04761904761904756,0.26309523809523805,-0.2154761904761905,1
BR1_3227268891,-1098,-54,-10,2,0,-2409,-1167,-34,-598,-190,0,2474,1258,26,-163,194,-10,-402,-149,8,1,0,0,0,0,0,0,0,0.5350264550264551,0.5728209437621203,-0.037794488735665266,1,1,-0.2142857142857143,0.04464285714285715,-0.25892857142857145,0
BR1_3227274107,676,666,15,0,0,-749,-261,3,-139,-391,-17,521,789,4,1074,632,31,-31,-103,-6,0,1,0,3,0,0,0,1,0.42026143790849674,0.44243228036331483,-0.022170842454818096,1,1,0.31547619047619047,-0.337037037037037,0.6525132275132275,1
BR1_3227275366,-2388,-306,6,-5,0,-149,-562,7,-1657,-120,-6,-287,-167,-5,509,893,11,-804,-350,-1,0,1,0,3,0,0,0,0,0.4115130483551536,0.5110839160839161,-0.0995708677287625,0,1,0.0,0.021031746031746013,-0.021031746031746013,0
BR1_3227277564,1554,1749,72,3,0,192,767,-1,-397,-94,-2,1452,829,33,354,507,41,-47,-260,1,1,0,3,0,0,0,0,0,0.49504761904761907,0.48662538699690394,0.008422232050715128,0,0,0.0,0.0,0.0,1
BR1_3227279464,-1183,-730,-34,-3,0,-2791,-1546,-46,-872,-618,-10,211,152,1,2388,866,23,-119,416,-2,1,0,0,3,0,0,0,1,0.5154040404040404,0.43580637648317755,0.07959766392086287,1,0,0.29857723577235773,0.0,0.29857723577235773,1
BR1_3227288138,-2760,-2543,-54,-4,0,-1215,-1025,-40,-113,-340,7,-1332,-1308,-26,167,-413,3,-267,543,2,1,0,0,3,0,0,0,1,0.45494900579646347,0.475438596491228,-0.020489590694764526,1,1,-0.3195121951219512,0.12103174603174605,-0.44054394115369727,0
BR1_3227296173,1918,2460,48,2,0,-90,633,13,78,-105,-7,1980,1156,31,-224,736,7,174,40,4,1,0,3,0,0,0,0,0,0.480061761546724,0.47351398691463603,0.006547774632087944,0,1,0.0,-0.18604651162790697,0.18604651162790697,1
BR1_3227297519,-2124,-1546,-33,-3,0,208,126,-8,-478,-330,0,-878,-284,-6,-322,-313,-17,-654,-745,-2,1,0,3,0,0,0,0,1,0.5079188881294143,0.5558076127353235,-0.047888724605909205,1,1,0.019207875457875445,0.09257871064467765,-0.07337083518680221,0
BR1_3227297753,684,-45,-7,4,0,-9,-106,-3,-125,45,-14,-870,-911,-5,243,153,20,1445,774,-5,0,0,0,0,0,0,0,1,0.6026740366351596,0.48461277687639825,0.11806125975876136,1,1,0.11642193257438267,-0.17900579150579154,0.2954277240801742,1
BR1_3227301989,-2436,-2611,-60,-6,0,-1970,-1364,-38,-563,-913,-14,-1061,-233,-12,824,-113,13,334,12,-9,1,0,0,3,0,0,0,0,0.49129156990132383,0.5787797888386124,-0.08748821893728853,1,1,-0.4,0.33708333333333335,-0.7370833333333333,0
BR1_3227303690,-926,1070,-43,-1,0,24,18,-12,323,293,-4,-1095,-468,-35,-249,273,10,71,954,-2,0,1,0,0,0,0,0,1,0.4683333333333334,0.42190440278675573,0.04642893054657765,1,1,0.031746031746031744,0.24444444444444446,-0.21269841269841272,0
BR1_3227306372,-57156,-70000,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44000000000000006,0.3333333333333333,0.10666666666666674,0,1,0.0,0.010497104247104233,-0.010497104247104233,1
BR1_3227306840,6908,5995,109,11,0,1354,2180,45,2455,1465,31,647,866,24,592,602,11,1860,882,-2,1,0,2,1,0,0,0,1,0.577106227106227,0.50843776106934,0.06866846603688703,1,1,0.3409715179175119,-0.022413840848486632,0.36338535876599853,1
BR1_3227311897,-4261,-1468,7,-10,0,-399,-84,-2,-1207,83,10,-155,93,7,-1973,-1611,-21,-527,51,13,0,1,0,1,0,0,0,0,0.4843862352336929,0.484186998937506,0.00019923629618689986,1,1,-0.19814560439560439,0.17279643914982262,-0.37094204354542704,0
BR1_3227314656,33,-249,-13,1,0,759,740,-1,341,374,9,711,278,9,-1131,-505,-28,-647,-1136,-2,0,0,3,0,0,0,0,1,0.4487908496732026,0.5243030850934765,-0.07551223542027385,1,1,-0.02006357008342798,0.08999404359444928,-0.11005761367787725,0
BR1_3227318798,-342,-865,-24,0,0,-1569,-1107,-15,-978,-1010,-16,-258,193,-11,1684,1346,26,779,-287,-8,1,0,0,3,0,0,0,1,0.5015443912812334,0.38529918883229575,0.11624520244893766,1,1,0.08191056910569106,-0.29166666666666663,0.3735772357723577,1
BR1_3227321947,-1337,-1698,-28,-1,0,-786,-1047,-34,-925,-658,-8,1002,899,21,-1054,-50,-11,426,-842,4,0,0,0,0,0,0,0,0,0.5595459510063971,0.4891960246047481,0.07034992640164905,1,1,0.33692059199158597,0.0042819499341238965,0.3326386420574621,1
BR1_3227329211,-319,-865,27,-3,0,336,23,16,-261,151,5,-6,77,9,144,-477,-9,-532,-639,6,0,0,3,0,0,0,0,1,0.47925825102565556,0.48759811616954474,-0.00833986514388918,1,1,0.021210407239819012,-0.12270270270270273,0.14391310994252174,1
BR1_3227331319,-3394,-2014,-25,-5,0,-886,-575,-10,-396,79,-4,-519,-654,-10,-628,-60,5,-965,-804,-6,1,0,3,0,0,0,0,1,0.5735503663003663,0.345251860712387,0.22829850558797926,1,1,0.24476190476190482,-0.2621693121693121,0.5069312169312169,1
BR1_3227334092,-1646,-993,21,0,0,-854,-833,-21,113,219,6,894,-166,14,-2012,-204,17,213,-9,5,0,1,0,0,0,0,0,1,0.45731221719457016,0.5178538587848933,-0.06054164159032316,1,1,0.1,0.3857142857142857,-0.2857142857142857,0
BR1_3227334340,-396,357,-9,-3,0,-731,37,-21,-1509,-529,8,1123,482,0,457,23,8,264,344,-4,1,0,0,0,0,0,0,1,0.525051827605019,0.570051649928264,-0.04499982232324495,1,1,0.018087855297157618,0.5031512605042017,-0.48506340520704405,0
BR1_3227338285,2619,2613,12,4,0,760,1278,27,1320,1281,15,-448,-661,-24,510,567,-5,477,148,-1,0,1,0,1,0,0,0,0,0.5145110344571788,0.5022303921568627,0.012280642300316114,1,1,0.3308823529411764,-0.005837912087912095,0.3367202650290885,1
BR1_3227342929,2755,2834,14,6,0,1333,1698,10,-71,16,6,491,414,-1,386,727,1,616,-21,-2,0,1,3,0,0,0,0,0,0.49024531024531026,0.4258787254816654,0.06436658476364487,1,1,0.0,0.05059523809523814,-0.05059523809523814,0
BR1_3227346230,782,1097,12,4,0,-314,-782,-11,-296,186,9,1801,1635,28,-85,146,-9,-324,-88,-5,0,1,1,0,0,0,0,1,0.5232628223703275,0.44857658252213606,0.07468623984819145,0,1,0.0,0.0,0.0,1
BR1_3227347229,-39750,-60000,-1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44000000000000006,0.33636363636363636,0.1036363636363637,0,1,0.0,-0.3290965207631874,0.3290965207631874,1
BR1_3227349184,-1611,-1130,-15,-4,0,160,493,16,-1439,-1599,-16,-1037,-687,-24,418,-112,6,287,775,3,0,1,3,0,0,0,0,1,0.5019523809523809,0.495,0.006952380952380932,0,0,0.0,0.0,0.0,0
BR1_3227350909,1357,1424,25,4,0,776,885,7,-215,142,6,231,548,7,468,-102,3,97,-49,2,0,0,3,0,0,0,0,1,0.5231241830065361,0.47740284012662526,0.04572134287991081,1,1,0.02842775041050903,-0.02492314448836186,0.05335089489887089,0
BR1_3227352909,-1691,-1872,-11,-4,0,399,-451,16,-618,-512,-2,-515,-623,-21,-378,137,-4,-579,-423,0,0,1,0,0,0,0,0,1,0.5002622923902535,0.46807696661007353,0.03218532578018002,1,1,-0.2095588235294118,0.05084915084915087,-0.26040797437856267,0
BR1_3227355864,2439,2030,42,4,0,360,401,19,1522,706,8,1132,740,21,-501,-181,-9,-74,364,3,0,0,0,0,0,0,0,1,0.45572809543397774,0.5725093167701863,-0.11678122133620861,1,1,-0.21428571428571427,0.08333333333333337,-0.29761904761904767,0
BR1_3227359194,109,866,9,-1,0,-181,-70,-12,445,858,23,-339,231,3,-214,-251,-5,398,98,0,0,0,0,3,0,0,0,0,0.4477012741679268,0.5798257080610022,-0.13212443389307538,1,1,-0.26666666666666666,0.13461538461538458,-0.40128205128205124,0
BR1_3227360957,3863,3189,30,9,0,-190,155,-4,617,1017,18,2687,1868,22,56,165,-6,693,-16,0,1,0,0,0,0,0,0,1,0.5139393939393939,0.4194736842105263,0.09446570972886764,1,1,-0.11904761904761901,-0.018692358366271394,-0.10035526068134762,1
BR1_3227361810,-1660,-1715,-46,-2,0,-1456,-1012,-21,-637,-872,-18,-761,-570,-23,1551,800,24,-357,-61,-8,1,0,1,2,0,0,0,0,0.4862324416460848,0.5338771929824562,-0.04764475133637136,1,0,-0.06904761904761902,0.0,-0.06904761904761902,0
BR1_3227362418,-3249,-2040,-37,-4,0,-817,-829,-31,-666,-326,-5,-316,-11,-4,-1125,-991,-3,-325,117,6,0,1,0,0,0,0,0,1,0.48392301477875777,0.6239164086687307,-0.1399933938899729,1,1,0.02777777777777779,0.05059523809523814,-0.022817460317460347,0
BR1_3227365070,-2254,-964,-27,-3,0,-920,-498,-32,-943,-41,5,493,356,13,-50,-180,-7,-834,-601,-6,0,0,3,0,0,0,0,1,0.3932051717382787,0.569744595274007,-0.17653942353572832,1,1,-0.15064935064935064,0.15804597701149425,-0.3086953276608449,0
BR1_3227365817,-4877,-2498,-10,-10,0,-1290,-588,-9,-545,-232,1,-902,-437,6,-1911,-412,-12,-229,-829,4,0,0,0,3,0,0,0,0,0.4962732298912075,0.5258343964091661,-0.029561166517958593,1,1,-0.06602564102564104,0.0,-0.06602564102564104,0
BR1_3227368542,225,763,64,-2,0,-127,-93,13,-182,341,12,-239,282,17,773,150,19,0,83,3,0,0,3,0,0,0,0,0,0.5553028046661702,0.5564736842105262,-0.0011708795443560183,1,1,-0.35,0.06664377289377293,-0.4166437728937729,0
BR1_3227370635,-168,73,-18,7,-1,-1609,-2075,-40,1516,652,3,-2297,-477,-22,1704,1183,44,518,790,-3,0,0,0,3,0,0,0,1,0.5618847117794485,0.4321281694297473,0.12975654234970124,1,1,0.1029411764705882,-0.1474438147351964,0.2503849912057846,1
BR1_3227376671,627,81,-4,-1,0,113,272,0,1776,674,8,-71,-61,3,-1378,-659,-13,187,-145,-2,0,0,0,0,0,0,0,0,0.5398771314519011,0.46084158256604074,0.07903554888586034,1,1,0.17708333333333337,-0.486013986013986,0.6630973193473193,1
BR1_3227376892,1225,867,-9,2,0,-915,-635,-15,1428,525,5,842,753,4,0,-76,-8,-130,300,5,0,1,3,0,0,0,0,0,0.5039032066394495,0.5139191919191919,-0.010015985279742345,1,0,0.12082188644688646,0.0,0.12082188644688646,1
BR1_3227377247,1250,1643,63,-1,0,-572,-137,26,1690,741,15,-207,357,-3,572,295,27,-233,387,-2,1,0,0,2,0,0,0,1,0.4949903329752954,0.5262108262108262,-0.031220493235530777,1,1,-0.3055555555555555,0.13461538461538458,-0.4401709401709401,0
BR1_3227382190,49,1007,18,1,0,-1006,-852,-22,775,975,26,423,416,10,-87,-75,-1,-56,543,5,1,0,0,0,0,0,0,0,0.5305345337214288,0.5497878787878788,-0.019253345066450045,1,1,0.08301282051282055,-0.26482259570494865,0.3478354162177692,1
BR1_3227382546,257,163,18,1,0,531,871,19,-425,-708,-12,-1981,-683,-8,1410,686,24,722,-3,-5,1,0,0,3,0,0,0,1,0.5222857142857142,0.437905020164094,0.08438069412162025,0,1,0.0,0.05256671310684813,-0.05256671310684813,1
BR1_3227393206,925,876,15,1,0,797,136,17,242,19,-2,346,458,18,-251,124,-24,-209,139,6,0,1,3,0,0,0,0,0,0.5827104377104377,0.49153381463799606,0.09117662307244168,1,1,-0.1493228993228993,0.006862745098039229,-0.15618564442093852,1
BR1_3227393678,-2858,-2978,-32,-6,0,-1135,-901,-19,-293,-349,-5,-424,-956,7,-1394,42,-7,388,-814,-8,0,1,2,0,0,0,0,0,0.436285566707794,0.5194774078407735,-0.08319184113297945,1,1,-0.312987012987013,0.40384615384615385,-0.7168331668331669,0
BR1_3227394908,-720,-850,18,-3,0,1614,662,44,-1771,-847,-15,-1751,-1374,-17,895,-370,7,293,1079,-1,0,1,1,2,0,0,0,0,0.44505347593582895,0.4961982331394096,-0.05114475720358064,1,1,-0.2985042735042735,0.19910375118708457,-0.49760802469135806,0
BR1_3227404129,-753,205,8,-1,0,1170,1155,30,605,200,0,-1197,-540,-17,-920,-641,-14,-411,31,9,0,1,0,0,0,0,0,0,0.470993025159247,0.5349089635854342,-0.06391593842618715,0,1,0.0,0.07575757575757575,-0.07575757575757575,0
BR1_3227405886,-1452,-1047,-14,-6,0,151,-440,-6,705,303,0,-881,-149,-9,-940,-994,-3,-487,233,4,0,0,2,1,0,0,0,0,0.43600730193501275,0.5495373645961881,-0.11353006266117532,1,1,-0.3195121951219512,0.08333333333333337,-0.4028455284552846,0
BR1_3227408384,-3525,-2071,-40,-4,0,424,1034,7,-429,-613,-5,-1781,-1451,-35,-1017,-593,-18,-722,-448,11,0,1,0,3,0,0,0,0,0.5316554413328607,0.49271318428795396,0.038942257044906725,1,1,-0.07634587634587635,0.006862745098039229,-0.08320862144391558,0
BR1_3227413649,120,947,38,0,0,899,722,17,-103,358,15,-461,-358,-3,-377,-416,0,162,641,9,0,0,3,0,0,0,0,0,0.48430402930402927,0.5557469977280103,-0.07144296842398101,0,1,0.0,-0.44791666666666663,0.44791666666666663,1
BR1_3227421361,921,700,21,2,0,1073,540,43,-366,426,6,967,112,-12,-598,45,-12,-155,-423,-4,0,0,3,0,0,0,0,0,0.49943154435925513,0.5327205935109849,-0.033289049151729755,1,1,-0.18804473304473304,-0.03001165501165501,-0.15803307803307803,0
BR1_3227422958,-2286,-1492,-65,-3,0,-1029,-243,-41,1054,228,11,217,269,-4,-1802,-1288,-29,-726,-458,-2,0,1,2,1,0,0,0,0,0.47510487093064224,0.5906722058429376,-0.11556733491229532,0,1,0.0,-0.035714285714285754,0.035714285714285754,0
BR1_3227427106,1444,1749,-2,3,0,-27,5,-15,-675,320,0,-22,-4,1,516,853,15,1652,575,-3,0,0,0,0,0,0,0,0,0.5438268549310363,0.545386482595785,-0.0015596276647487084,1,1,0.0,-0.021607949412827454,0.021607949412827454,1
BR1_3227428320,-1111,-249,-4,-1,0,149,-70,-5,-982,-214,4,729,389,12,-1247,-448,-13,240,94,-2,0,1,0,0,0,0,0,0,0.5262394562498807,0.4377727580060237,0.08846669824385694,1,1,0.5405844155844156,0.041346153846153866,0.49923826173826175,1
BR1_3227433310,-15,687,45,-1,0,215,23,25,-527,-444,-5,60,533,35,125,355,-8,112,220,-2,0,1,1,2,0,0,0,0,0.4980998774283477,0.4336666666666666,0.06443321076168113,1,1,0.05871794871794872,0.04407051282051283,0.01464743589743589,1
BR1_3227435995,1842,1802,14,3,0,-114,-197,-6,-226,518,5,1364,848,5,756,416,14,62,217,-4,0,0,2,0,0,0,0,1,0.4988755199049317,0.5039373325087612,-0.005061812603829485,1,1,0.46743295019157083,0.11666666666666659,0.35076628352490424,1
BR1_3227438984,305,1324,-4,2,0,1249,1864,8,-523,-22,-3,579,-110,12,-1000,-1162,-22,0,754,1,0,0,3,0,0,0,0,1,0.5381557067271353,0.4639294228303516,0.0742262838967837,1,1,-0.0484931734931735,-0.035714285714285754,-0.012778887778887749,1
BR1_3227440386,-683,269,-36,-1,0,-788,-123,-14,816,20,4,-253,574,11,31,-513,-39,-489,311,2,0,1,3,0,0,0,0,0,0.4807424855845909,0.5767045454545454,-0.09596205986995454,1,1,-0.05681818181818182,0.02601010101010104,-0.08282828282828286,0
BR1_3227445861,183,221,-39,3,0,-590,-511,-32,-788,-281,-11,-957,-201,-33,1608,245,27,910,969,10,0,0,0,3,0,0,0,1,0.4845410628019323,0.5360275171982489,-0.051486454396316605,1,1,0.22619047619047616,0.026363636363636367,0.1998268398268398,1
BR1_3227452150,1772,791,41,1,0,1113,205,22,1150,425,-4,700,328,12,-403,-54,12,-788,-113,-1,0,1,3,0,0,0,0,1,0.5090576831107677,0.484018648018648,0.025039035092119688,0,1,0.0,0.05929152148664346,-0.05929152148664346,1
BR1_3227457688,-1399,-1619,2,-2,0,1776,1022,42,-548,-625,-10,-819,-559,-5,-1530,-457,-27,-278,-1000,2,1,0,0,0,0,0,0,1,0.44047459893048124,0.5861709401709401,-0.14569634124045883,1,1,-0.33126550868486354,0.05124521072796934,-0.3825107194128329,0
BR1_3227461605,2315,2500,63,5,0,1541,1685,40,-1045,691,17,1631,457,-2,12,-104,3,176,-229,5,0,0,0,0,0,0,0,0,0.5337640386179284,0.5035367136997186,0.030227324918209786,1,1,0.11262626262626267,-0.26996047430830034,0.382586736934563,1
BR1_3227467365,2374,2593,29,7,0,510,230,-5,676,1254,31,303,-69,18,81,328,-19,804,850,4,0,0,0,0,0,0,0,0,0.5262495151906916,0.49889351089272915,0.027356004297962477,1,1,0.09340659340659341,0.18570665445665444,-0.09230006105006103,0
BR1_3227472255,3148,1253,47,6,0,-131,-854,-11,917,657,14,1014,409,26,284,581,23,1064,460,-5,0,0,1,1,0,0,0,0,0.4921564056858174,0.45788466783557374,0.03427173785024368,1,1,0.47194211017740423,-0.2264957264957265,0.6984378366731308,1
BR1_3227473589,-1173,-1095,-23,-1,0,318,230,8,-657,-888,-25,227,-219,-9,341,59,5,-1402,-277,-2,0,1,0,2,0,0,0,1,0.5132738264141633,0.42556390977443603,0.08770991663972727,0,1,0.0,-0.3142857142857143,0.3142857142857143,1
BR1_3227480776,147,-665,-16,1,0,-1428,-631,-24,389,-254,-12,636,-67,6,1124,612,32,-574,-325,-18,0,1,0,3,0,0,0,0,0.44083743842364526,0.5435897435897435,-0.10275230516609829,1,1,-0.18259176863181314,0.0504079254079254,-0.23299969403973855,0
BR1_3227482984,1915,2167,20,5,0,-1397,-813,-24,1828,1211,23,115,-235,-9,1250,1278,26,119,726,4,1,0,2,1,0,0,0,0,0.5811517596327723,0.5225139146567718,0.05863784497600055,1,1,0.04198841698841693,-0.2843514328808447,0.3263398498692616,1
BR1_3227485539,-1282,-1978,-55,-3,0,-843,-785,-18,2046,710,11,67,-695,-21,-2225,-376,-22,-327,-832,-5,0,1,3,0,0,0,0,0,0.44801754385964915,0.6242390289449113,-0.1762214850852622,1,1,-0.1607142857142857,0.05797258297258295,-0.21868686868686865,0
BR1_3227485916,-1503,-1151,-69,1,0,-430,360,-32,816,-370,-6,-921,-105,-4,-1928,-1504,-45,960,468,18,0,1,3,0,0,0,0,0,0.424099185701267,0.5591777003484321,-0.13507851464716508,1,1,-0.35555555555555557,-0.013392857142857206,-0.34216269841269836,0
BR1_3227489488,-1461,-1668,-19,-5,0,696,743,18,-352,-222,3,152,-267,3,-1271,-857,-36,-686,-1065,-7,0,0,3,0,0,0,0,1,0.5348223845074026,0.4563422313733906,0.07848015313401202,1,1,-0.3712763532763533,-0.10208475734791522,-0.26919159592843805,0
BR1_3227489633,-5428,-5268,-59,-12,0,-1462,-1673,-46,-1869,-1680,-18,-558,-391,-15,-764,-865,13,-775,-659,7,0,0,0,2,0,0,0,1,0.5329834515366431,0.5641416426710544,-0.031158191134411317,1,1,-0.05135658914728683,0.015134099616858243,-0.06649068876414507,0
BR1_3227496768,330,1111,-13,3,0,558,925,11,-475,32,-2,1006,657,-2,-958,-697,-25,199,194,5,0,1,3,0,0,0,0,1,0.44445938047925193,0.5451746031746032,-0.10071522269535127,0,0,0.0,0.0,0.0,0
BR1_3227501867,-166,-205,-10,0,0,-142,-372,-8,0,-11,0,150,558,9,-175,-221,-10,1,-159,-1,0,0,0,0,0,0,0,0,0.5232763017573143,0.5168193468375362,0.006456954919778157,0,1,0.0,0.020994208494208466,-0.020994208494208466,1
BR1_3227502006,-3111,-1063,-38,-4,0,-235,-68,1,-292,-325,-5,15,246,2,-2487,-1009,-42,-112,93,6,0,0,0,0,0,0,0,0,0.5243284149102678,0.5985271672771673,-0.07419875236689943,1,0,-0.060284391534391524,0.0,-0.060284391534391524,0
BR1_3227502621,-1491,-1836,-103,2,0,-1126,-1205,-42,-80,-879,-22,-72,288,-1,545,304,-22,-758,-344,-16,0,1,3,0,0,0,0,1,0.5677445887445888,0.488183977812635,0.07956061093195377,1,1,0.029520697167755988,-0.25,0.27952069716775596,1
BR1_3227504149,-2072,-1428,-38,-3,0,360,119,11,-41,-358,-7,-1275,-646,-32,-579,212,-11,-537,-755,1,0,0,1,0,0,0,0,1,0.5442554112554112,0.5762548562548563,-0.03199944499944507,1,1,-0.03605415052783474,0.10823754789272029,-0.14429169842055503,0
BR1_3227508230,44,1010,-32,2,0,1370,897,13,434,684,4,-899,141,-26,-482,-406,-18,-379,-306,-5,0,0,0,3,0,0,0,1,0.5248532804426118,0.4875617615467239,0.03729151889588789,1,0,-0.06904761904761902,0.0,-0.06904761904761902,1
BR1_3227510193,411,390,22,0,0,-322,379,-11,-575,-58,6,799,1044,15,203,-441,6,306,-534,6,0,0,0,0,0,0,0,0,0.4489010989010989,0.5394651494550076,-0.09056405055390865,0,1,0.0,-0.0763888888888889,0.0763888888888889,1
BR1_3227512456,2652,57,10,7,0,-407,-894,-15,82,-1169,-23,1192,983,32,1593,708,15,192,429,1,1,0,0,0,0,0,0,1,0.501187742082479,0.5761840046649069,-0.07499626258242797,1,1,-0.0033670033670033517,-0.02750816435026963,0.02414116098326628,1
BR1_3227516640,-35648,-69000,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.3944903581267218,0.10550964187327821,1,1,0.04198841698841693,0.0,0.04198841698841693,1
BR1_3227518497,-2353,-2002,-36,-3,0,-984,-706,-25,-1572,-598,0,-540,-968,-10,662,283,16,81,-13,-17,0,1,3,0,0,0,0,0,0.44569979716024344,0.4812050790990883,-0.035505281938844835,1,0,0.12797619047619047,0.0,0.12797619047619047,0
BR1_3227518556,937,807,34,0,0,334,-28,-11,50,-118,1,-542,190,9,1165,797,38,-70,-34,-3,1,0,0,0,0,0,0,1,0.5435245164192531,0.4272374197906113,0.11628709662864184,1,1,0.11959706959706959,-0.014738078459008708,0.1343351480560783,1
BR1_3227522733,496,-844,-4,0,0,1295,435,21,-451,-713,-28,-125,-562,12,-196,-38,-12,-27,34,3,0,1,0,3,0,0,0,0,0.5057997056097694,0.5031984296697571,0.0026012759400122487,1,1,0.12086509376890502,-0.2159722222222222,0.3368373159911272,1
