"match_id","gold_diff","xp_diff","cs_diff","kills_diff","gold_diff_top","xp_diff_top","cs_diff_top","gold_diff_jungle","xp_diff_jungle","cs_diff_jungle","gold_diff_mid","xp_diff_mid","cs_diff_mid","gold_diff_adc","xp_diff_adc","cs_diff_adc","gold_diff_support","xp_diff_support","cs_diff_support","blue_dragons","red_dragons","blue_voidgrubs","red_voidgrubs","first_blood","blue_avg_champion_wr","red_avg_champion_wr","synergy_diff","blue_has_duo","red_has_duo","blue_duo_impact","red_duo_impact","duo_impact_diff","blue_wins","resultado"
"BR1_3239379377",-1002,-1190,-28,-1,-1483,-1510,-34,-637,-194,-1,1309,1309,6,390,-824,0,-581,29,1,0,1,3,0,1,0.502499414479348,0.532828081950376,-0.0303286674710279,0,0,0,0,0,1,"Azul vence"
"BR1_3239379509",249,843,-21,2,-858,-834,-12,336,479,6,1590,1282,14,-466,307,-18,-353,-391,-11,0,1,2,0,0,0.503298419447684,0.495495909924984,0.00780250952270045,0,0,0,0,0,1,"Azul vence"
"BR1_3239381381",505,290,3,2,505,194,5,-2144,-580,6,668,88,-2,1200,873,17,276,-285,-23,0,0,2,1,0,0.477962469498136,0.484576366070674,-0.00661389657253847,0,1,0,0.142735042735043,-0.142735042735043,0,"Vermelho vence"
"BR1_3239382956",1201,-709,-26,3,-1285,-1463,-18,434,-323,-11,167,-246,-5,871,995,11,1014,328,-3,1,0,0,3,1,0.551431474923318,0.488904596227357,0.0625268786959605,0,1,0,0.197232947232947,-0.197232947232947,1,"Azul vence"
"BR1_3239383459",-829,-1261,-65,1,-1452,-1447,-36,463,319,1,413,390,-3,-352,-971,-28,99,448,1,0,0,3,0,0,0.51945901267836,0.471723829387022,0.0477351832913386,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239384513",-7296,-6477,-78,-16,-2256,-2334,-42,-1612,-783,1,-1004,-1031,-15,-2129,-1983,-24,-295,-346,2,1,0,0,3,0,0.483383223655951,0.518021382767374,-0.034638159111423,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239385914",1089,-2240,-41,3,305,-868,-12,1580,386,1,-1419,-1306,-28,315,-728,-4,308,276,2,0,0,0,3,0,0.489992110374704,0.459672357598725,0.0303197527759787,1,1,0.221657509157509,-0.19672035480859,0.418377863966099,1,"Azul vence"
"BR1_3239386381",-1019,-701,-53,0,-713,-741,-32,-693,-964,-30,-71,702,15,-5,-202,-2,463,504,-4,0,0,0,3,0,0.485616658375776,0.4508841676897,0.0347324906860758,0,1,0,-0.0066666666666666,0.0066666666666666,1,"Azul vence"
"BR1_3239386811",904,1621,50,-2,1675,1675,41,413,938,9,-952,-980,-27,327,274,21,-559,-286,6,0,1,0,0,0,0.495378821430596,0.49477289677068,0.000605924659915769,0,1,0,-0.488440860215054,0.488440860215054,1,"Azul vence"
"BR1_3239390418",2962,2397,66,2,-520,139,0,972,1279,16,2070,844,34,22,72,16,418,63,0,0,0,1,2,1,0.492668999502174,0.498391643639938,-0.00572264413776385,1,1,-0.00689791091840752,0.0342997141690486,-0.0411976250874561,1,"Azul vence"
"BR1_3239392324",-914,458,30,-3,940,1053,42,225,-10,3,462,574,8,-2196,-1347,-29,-345,188,6,1,0,1,2,0,0.492344078958549,0.50609196964729,-0.0137478906887408,0,1,0,0.489437441643324,-0.489437441643324,0,"Vermelho vence"
"BR1_3239392937",-1401,-977,-10,-5,-744,-267,-20,332,808,19,-1527,-1841,-20,446,-98,17,92,421,-6,1,0,0,3,0,0.507423416937193,0.52043209268067,-0.013008675743477,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239398069",-4157,-2711,-90,-7,-1730,-1217,-31,-471,-995,-13,475,591,-11,-1747,-593,-30,-684,-497,-5,0,0,1,1,0,0.491526826115061,0.519455800897538,-0.0279289747824765,0,1,0,-0.0519935344827586,0.0519935344827586,0,"Vermelho vence"
"BR1_3239400159",-1743,204,-24,-4,264,880,5,-22,-161,4,-23,482,0,-2263,-153,-30,301,-844,-3,0,0,3,0,1,0.516773659852467,0.489873548040683,0.026900111811785,1,1,-0.17974488613204,0.213980213980214,-0.393725100112254,0,"Vermelho vence"
"BR1_3239402333",-134,-185,31,0,-707,-334,-2,461,968,30,47,93,25,-665,-359,-24,730,-553,2,0,0,1,2,0,0.508635197200995,0.549524962062276,-0.0408897648612808,1,1,-0.023998536674593,0.39306625577812,-0.417064792452713,0,"Vermelho vence"
"BR1_3239404509",2096,545,-29,7,170,430,-6,1685,1010,16,-525,-1400,-25,433,113,-10,333,392,-4,1,0,0,0,0,0.476264370253553,0.507993456174875,-0.0317290859213221,1,1,-0.221774193548387,-0.0253570269393054,-0.196417166609082,0,"Vermelho vence"
"BR1_3239406218",-2938,-2604,-41,-5,-518,-337,1,-334,-523,-3,-1250,-1237,-40,-548,-520,5,-288,13,-4,0,1,3,0,0,0.439061601004197,0.542576606690236,-0.10351500568604,1,1,0.0581939799331104,0.311404717362726,-0.253210737429616,0,"Vermelho vence"
"BR1_3239406650",559,1353,30,0,1588,2440,43,843,-417,-12,322,48,8,-1657,-608,-10,-537,-110,1,1,0,3,0,0,0.495745994164156,0.48857041965861,0.00717557450554568,1,1,0.0634920634920635,0.0488095238095239,0.0146825396825396,1,"Azul vence"
"BR1_3239406991",913,160,1,0,-387,-197,-1,168,-61,1,2472,1048,11,-699,-713,-16,-641,83,6,0,1,0,0,0,0.497344360891491,0.517421642409157,-0.0200772815176669,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239409490",224,-508,-30,2,-1796,-1922,-40,661,760,7,190,250,2,1260,411,3,-91,-7,-2,0,1,0,0,0,0.489806925101043,0.493638753444986,-0.00383182834394341,0,0,0,0,0,1,"Azul vence"
"BR1_3239409738",-519,-618,-7,-5,1955,2147,45,-514,3,-4,-2422,-2002,-46,576,-630,3,-114,-136,-5,0,1,3,0,0,0.492624244671374,0.484212290976997,0.00841195369437747,1,1,-0.0311302681992337,0.415900735294118,-0.447031003493351,0,"Vermelho vence"
"BR1_3239412072",634,986,0,1,1115,642,31,-488,-436,-7,-408,-218,-21,-98,554,2,513,444,-5,1,0,0,3,0,0.533084566123782,0.494185151512841,0.0388994146109413,1,1,0.148949579831933,-0.346196266968326,0.495145846800259,1,"Azul vence"
"BR1_3239412428",-3475,-1494,-36,-4,-1081,-738,-29,-600,380,3,-331,-438,-11,-905,-621,-1,-558,-77,2,0,1,3,0,1,0.48162085501073,0.514467393005606,-0.0328465379948755,1,1,-0.371456500488759,0.235866013071895,-0.607322513560654,0,"Vermelho vence"
"BR1_3239414761",-1704,-290,-20,-2,696,1391,-3,-815,-290,-4,57,-280,8,-1556,-270,-17,-86,-841,-4,0,1,0,3,1,0.49219918954654,0.506328053919784,-0.0141288643732443,0,1,0,0.00832145787450881,-0.00832145787450881,0,"Vermelho vence"
"BR1_3239417531",2737,2424,32,5,355,1069,17,2218,632,2,-9,865,7,123,-51,7,50,-91,-1,0,1,3,0,0,0.465720296792403,0.525476656969917,-0.0597563601775132,0,0,0,0,0,1,"Azul vence"
"BR1_3239417593",-722,-500,-6,-2,49,-138,14,-1421,-728,-17,703,457,10,114,-213,-16,-167,122,3,0,0,3,0,1,0.483164939760928,0.545424360369748,-0.0622594206088194,0,1,0,0.207046663235546,-0.207046663235546,0,"Vermelho vence"
"BR1_3239418881",1351,-906,-21,5,-443,-339,-7,-1271,-554,-24,847,142,0,811,-388,10,1407,233,0,0,0,3,0,1,0.509887286897219,0.522190049064796,-0.0123027621675778,0,1,0,-0.00118185795125803,0.00118185795125803,1,"Azul vence"
"BR1_3239420889",-2103,-1110,0,-5,-1305,-850,-29,-1211,-233,5,442,341,42,-595,-270,-17,566,-98,-1,0,1,0,1,0,0.481024074902066,0.520023120107914,-0.038999045205848,0,1,0,-0.0933865071452309,0.0933865071452309,0,"Vermelho vence"
"BR1_3239425098",-1504,-2906,-42,-2,795,873,15,-1088,-2555,-42,-1676,-1306,-12,632,-79,0,-167,161,-3,0,1,3,0,1,0.479048315313801,0.514363889983546,-0.0353155746697453,1,1,-0.0527777777777778,0.0519841269841269,-0.104761904761905,0,"Vermelho vence"
"BR1_3239426665",790,1129,54,-2,1587,2067,67,29,-662,-14,-1458,-758,-18,714,305,19,-82,177,0,0,1,0,3,0,0.508829706214587,0.509348306656096,-0.000518600441509198,0,1,0,-0.228787878787879,0.228787878787879,1,"Azul vence"
"BR1_3239427613",-3937,-2155,-38,-6,-2263,-1019,-35,-1812,-993,-20,266,-16,-4,-235,-123,8,107,-4,13,0,1,0,3,1,0.495686565639217,0.538685610515116,-0.0429990448758985,1,1,0.151041666666667,0.0424679487179487,0.108573717948718,0,"Vermelho vence"
"BR1_3239428374",112,171,2,-2,477,600,1,394,-127,-6,429,146,8,-937,-608,-9,-251,160,8,0,1,0,3,1,0.47405962823726,0.489062976565997,-0.0150033483287369,1,0,-0.0446428571428572,0,-0.0446428571428572,0,"Vermelho vence"
"BR1_3239428974",-3575,-2880,-28,-6,245,543,-5,-1334,-801,-10,-1179,-1423,-20,-765,-850,3,-542,-349,4,0,1,0,3,0,0.468420892333206,0.496857855586074,-0.0284369632528678,1,1,-0.335257883878574,-0.0626934984520124,-0.272564385426561,0,"Vermelho vence"
"BR1_3239429143",-2762,-1740,-40,-5,365,137,7,-712,-821,-10,-2113,-1944,-58,97,56,13,-399,832,8,0,1,0,3,0,0.490404812498304,0.528774277528457,-0.038369465030153,1,1,-0.0796540965603309,0.444265556438093,-0.523919652998423,0,"Vermelho vence"
"BR1_3239431215",1564,1744,29,-1,1941,1500,12,-83,1739,42,713,-9,6,-836,-959,-26,-171,-527,-5,0,1,2,1,1,0.510177844076286,0.471468217330273,0.0387096267460131,1,1,0.407764665117606,-0.506349206349206,0.914113871466813,1,"Azul vence"
"BR1_3239432539",-1482,-1290,-38,-1,-753,-543,-15,-548,-432,-14,-112,-249,2,189,476,-8,-258,-542,-3,0,0,0,0,1,0.479761138119269,0.50193408154122,-0.0221729434219509,1,1,-0.0772727272727273,0.46875,-0.546022727272727,0,"Vermelho vence"
"BR1_3239435274",584,692,18,0,-458,-723,-15,1221,1192,18,-446,61,17,222,181,-6,45,-19,4,1,0,0,3,0,0.521090857069535,0.488774174111698,0.0323166829578366,1,1,0.383541295306001,-0.0608469823465682,0.444388277652569,1,"Azul vence"
"BR1_3239435972",-2758,-1508,3,-6,-1098,-1123,-11,-711,21,4,-582,31,-8,-449,-356,16,82,-81,2,0,1,3,0,0,0.477796562135602,0.494336000538184,-0.0165394384025814,1,1,0.188095238095238,0.105755649717514,0.0823395883777239,1,"Azul vence"
"BR1_3239437922",176,261,-36,1,-928,-391,-22,751,507,1,-29,187,-8,98,-555,-7,284,513,0,1,0,0,3,0,0.485907510128328,0.528691558326553,-0.0427840481982247,1,1,-0.482968223399133,0.0948298777246146,-0.577798101123748,0,"Vermelho vence"
"BR1_3239439124",-3852,-2630,-40,-8,-137,256,-4,-307,52,3,-375,-131,6,-1793,-1634,-47,-1240,-1173,2,0,1,3,0,0,0.496732243417062,0.464533211659936,0.0321990317571265,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239439826",-1904,-1006,-35,0,-621,-211,-9,-462,-950,-15,-818,254,-6,213,136,-2,-216,-235,-3,0,1,3,0,1,0.513499910545517,0.476313596956107,0.0371863135894097,1,0,-0.00386996904024772,0,-0.00386996904024772,0,"Vermelho vence"
"BR1_3239439968",-2621,-1254,-23,-3,-746,-651,-16,242,-227,-10,-21,281,6,-2159,-466,-12,63,-191,9,0,0,0,3,0,0.511619886661679,0.493540410001715,0.0180794766599636,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239440463",-907,-1106,31,-3,-337,-821,7,264,104,2,42,-84,6,-472,-349,8,-404,44,8,0,1,3,0,1,0.462057221132592,0.465178191954346,-0.00312097082175322,1,1,0.257516339869281,-0.244490231990232,0.502006571859513,1,"Azul vence"
"BR1_3239442710",3177,2162,13,6,609,670,-4,376,682,5,950,485,2,701,287,11,541,38,-1,1,0,0,3,1,0.51381918783165,0.504861973997339,0.00895721383431092,0,0,0,0,0,1,"Azul vence"
"BR1_3239443773",1327,3010,76,-4,41,993,52,268,252,-5,-431,392,-4,936,1391,28,513,-18,5,1,0,2,1,0,0.486747925164211,0.507311676606748,-0.0205637514425377,1,1,0,-0.228787878787879,0.228787878787879,1,"Azul vence"
"BR1_3239445195",-1214,-512,-17,-3,186,119,9,-1313,-832,-5,210,934,9,-222,-578,-22,-75,-155,-8,0,0,0,0,1,0.504803196599349,0.501050504082647,0.00375269251670174,0,1,0,-0.498834498834499,0.498834498834499,1,"Azul vence"
"BR1_3239446022",-728,-979,-21,-1,-856,-889,-24,-193,-832,-7,-574,-477,-15,973,1229,26,-78,-10,-1,1,0,3,0,0,0.520087809783886,0.521521252314494,-0.00143344253060851,0,0,0,0,0,1,"Azul vence"
"BR1_3239448343",-989,-1540,-60,-2,-169,-583,-10,-910,-627,-26,932,97,-7,-759,138,-15,-83,-565,-2,1,0,0,3,0,0.440114214809233,0.538077815558161,-0.0979636007489282,0,1,0,0.161956628397606,-0.161956628397606,0,"Vermelho vence"
"BR1_3239448347",2698,1525,19,4,1599,1329,33,555,297,4,-694,-1018,-30,845,796,12,393,121,0,1,0,3,0,0,0.536630432440715,0.493670429622327,0.0429600028183876,0,1,0,-0.41272095959596,0.41272095959596,1,"Azul vence"
"BR1_3239449258",-1107,-1089,-24,-3,-1639,-1371,-37,-10,44,7,-1344,-1005,-10,1914,1729,29,-28,-486,-13,0,0,0,3,0,0.476962005952779,0.479576987429748,-0.0026149814769692,0,1,0,-0.022240990990991,0.022240990990991,0,"Vermelho vence"
"BR1_3239449805",-859,809,-1,-1,74,1095,12,-804,159,1,1703,989,9,-1740,-861,-22,-92,-573,-1,0,1,0,2,0,0.507111430428147,0.500342251873691,0.00676917855445591,1,1,-0.10871090617482,-0.165892672858617,0.0571817666837976,0,"Vermelho vence"
"BR1_3239451544",-387,-706,-18,-1,29,-22,5,96,-44,1,-1163,643,-5,-48,24,-4,699,-1307,-15,0,1,0,3,0,0.487698787273544,0.506507545683191,-0.0188087584096471,1,1,0.0298392921632357,-0.071714529732038,0.101553821895274,1,"Azul vence"
"BR1_3239455204",-2064,-1154,-39,-1,-1750,-1160,-35,300,509,10,-1091,-645,-20,155,198,14,322,-56,-8,1,0,1,2,0,0.515459304825594,0.494028744097687,0.0214305607279066,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239455934",-973,1026,-22,-1,-423,-140,-15,-213,50,8,-8,361,-13,-366,182,4,37,573,-6,1,0,3,0,0,0.479113469332817,0.491310546510905,-0.0121970771780885,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239457245",-564,-27,-5,-2,52,324,-13,441,170,-3,644,173,8,-1152,-1101,-11,-549,407,14,0,1,0,0,0,0.510676221622026,0.512895354645355,-0.0022191330233291,1,0,0.166666666666667,0,0.166666666666667,1,"Azul vence"
"BR1_3239457501",253,631,22,3,1702,1328,32,-1630,134,11,-488,-1067,-27,955,-2,5,-286,238,1,1,0,0,3,1,0.505083255524432,0.519483356819306,-0.0144001012948736,1,1,0.0227052577052577,-0.310344827586207,0.333050085291465,1,"Azul vence"
"BR1_3239458734",-1676,-1576,-48,-2,565,425,24,-236,-1203,-23,-1490,-830,-32,-510,110,-16,-5,-78,-1,0,1,3,0,0,0.525009868014516,0.474139256160404,0.0508706118541116,1,1,-0.0115270350564469,0.188095238095238,-0.199622273151685,1,"Azul vence"
"BR1_3239460946",-3617,-1197,-45,-5,-1362,-192,-25,-1715,-1052,-20,-444,53,-1,-43,79,-2,-53,-85,3,1,0,2,0,0,0.470002546292452,0.531766476012332,-0.0617639297198801,1,1,-0.198942939244663,-0.0228798234590983,-0.176063115785565,0,"Vermelho vence"
"BR1_3239461346",-144,476,-23,1,-849,-682,-23,824,515,1,229,429,11,-641,23,-11,293,191,-1,0,1,3,0,0,0.523395961369622,0.544189104472013,-0.0207931431023902,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239462548",1552,2321,31,2,-689,69,-37,140,8,7,1420,1211,53,-288,351,5,969,682,3,0,1,0,3,0,0.496595233932261,0.532930375757357,-0.0363351418250957,1,1,0.0455665024630542,-0.129120879120879,0.174687381583933,0,"Vermelho vence"
"BR1_3239464283",3873,2542,23,7,650,423,1,1418,1147,8,994,711,24,756,299,-10,55,-38,0,0,0,3,0,0,0.5057045110141,0.433143971505126,0.072560539508974,0,1,0,0.0729974160206718,-0.0729974160206718,1,"Azul vence"
"BR1_3239466537",944,732,55,-2,1105,8,25,267,484,11,-651,218,15,155,251,10,68,-229,-6,0,0,0,0,0,0.483793181766852,0.512075797758401,-0.0282826159915481,1,0,0.419265419265419,0,0.419265419265419,1,"Azul vence"
"BR1_3239467614",-488,1282,40,-1,-1098,-157,-5,684,806,28,-330,-316,7,-324,250,8,580,699,2,0,1,3,0,1,0.487150498256271,0.522518587334902,-0.0353680890786306,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239471671",979,3154,48,0,-357,-16,-4,-992,114,12,1636,2268,48,112,-117,-13,580,905,5,0,1,0,3,0,0.49054347826087,0.504606612638008,-0.0140631343771384,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239471743",-316,-257,-4,-4,976,1214,23,1268,580,16,-2325,-1651,-41,16,13,7,-251,-413,-9,0,1,3,0,0,0.546760797342193,0.493468096313438,0.0532927010287543,0,0,0,0,0,1,"Azul vence"
"BR1_3239471965",-2158,-1863,-28,-4,-1018,-169,-17,-596,-503,-11,221,-656,-2,-721,-342,-7,-44,-193,9,1,0,0,3,0,0.503280894989378,0.505730590921258,-0.00244969593188016,1,0,0.166666666666667,0,0.166666666666667,1,"Azul vence"
"BR1_3239473964",1866,2497,85,2,118,280,0,-467,329,12,212,1520,45,1911,226,29,92,142,-1,0,1,3,0,1,0.505634345472465,0.53401602850764,-0.0283816830351755,0,1,0,0.0583333333333333,-0.0583333333333333,1,"Azul vence"
"BR1_3239474609",197,-241,0,1,-1163,-1346,-30,1426,802,10,1345,1217,28,-753,-595,-3,-658,-319,-5,1,0,0,3,0,0.464606447908319,0.490673370800918,-0.0260669228925987,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239474853",-1957,-975,1,-5,-670,-338,-14,-574,36,4,187,435,23,-546,-317,-7,-354,-791,-5,0,0,3,0,0,0.49293611759758,0.472292534284158,0.0206435833134221,1,1,-0.0083333333333333,0.0262246117084827,-0.034557945041816,0,"Vermelho vence"
"BR1_3239477078",168,1638,-32,2,-746,178,-37,582,369,-4,1013,917,12,103,351,14,-784,-177,-17,1,0,3,0,1,0.489983674192569,0.48707432369898,0.00290935049358843,0,0,0,0,0,1,"Azul vence"
"BR1_3239480236",-1046,-1453,-44,-1,463,-279,-2,771,649,14,-1137,-833,-28,-746,-445,-21,-397,-545,-7,0,0,2,1,1,0.543097996099001,0.470830754493825,0.0722672416051757,0,0,0,0,0,1,"Azul vence"
"BR1_3239481196",-1756,-875,-4,-5,279,210,-8,-109,12,6,-239,-610,-10,-1321,-172,3,-366,-315,5,0,1,3,0,0,0.496782748752696,0.516516740105353,-0.019733991352657,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239481302",-3502,-2625,-8,-9,853,395,-8,-481,-135,3,-833,-283,-5,-1879,-1107,1,-1162,-1495,1,0,1,3,0,0,0.425200549942836,0.540897128926566,-0.11569657898373,1,1,-0.129120879120879,-0.00499452654625071,-0.124126352574628,0,"Vermelho vence"
"BR1_3239484260",1654,3006,17,7,1154,592,-4,-692,522,11,293,151,-6,786,635,17,113,1106,-1,0,1,3,0,0,0.473222314467009,0.508886310871843,-0.0356639964048338,0,1,0,-0.428131186095926,0.428131186095926,1,"Azul vence"
"BR1_3239489005",-1636,658,39,-4,2453,1764,31,-1073,539,26,-405,-348,7,-2110,-736,-24,-501,-561,-1,0,1,3,0,1,0.497147064890556,0.501851346451932,-0.00470428156137515,1,1,-0.19597288676236,-0.282986111111111,0.0870132243487507,1,"Azul vence"
"BR1_3239489796",4566,2858,37,10,749,467,19,690,387,4,450,165,-14,1609,1315,32,1068,524,-4,0,0,3,0,0,0.462686209331785,0.51415587846278,-0.0514696691309944,1,1,0.57156862745098,-0.0949568923762472,0.666525519827228,1,"Azul vence"
"BR1_3239490214",360,4,-45,3,721,279,3,312,139,-3,-94,508,-1,-653,-789,-38,74,-133,-6,0,1,3,0,0,0.552642701755264,0.483138184072906,0.0695045176823579,1,1,0.456120694408935,-0.0320008285004143,0.48812152290935,1,"Azul vence"
"BR1_3239492939",265,1705,26,1,-181,-46,-5,-235,811,17,523,107,23,-374,442,-8,532,391,-1,0,0,2,0,0,0.504578889143206,0.510767409191183,-0.00618852004797699,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239493593",169,492,-1,1,-638,-384,-3,921,998,16,875,110,6,-805,1,-10,-184,-233,-10,1,0,1,0,0,0.498352848748523,0.524333490124663,-0.0259806413761406,1,0,0.35,0,0.35,1,"Azul vence"
"BR1_3239494261",-1948,-2080,-19,-3,-699,-856,-20,-1855,-1092,-8,1260,-330,0,-372,528,22,-282,-330,-13,0,0,0,2,0,0.533850125973086,0.500966277149169,0.0328838488239174,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239496203",-1155,-87,0,-3,-905,-638,-8,-856,-223,-1,-328,294,10,843,388,9,91,92,-10,1,0,1,2,1,0.523942246800744,0.550173840084577,-0.026231593283833,0,0,0,0,0,1,"Azul vence"
"BR1_3239497712",722,306,-6,3,-477,-327,-3,364,310,6,-349,-775,-12,1449,860,20,-265,238,-17,0,0,0,3,1,0.519536932545997,0.519324301620011,0.000212630925986002,0,1,0,0.309722222222222,-0.309722222222222,0,"Vermelho vence"
"BR1_3239497929",-2040,-2524,-46,-1,626,-208,9,480,-888,-31,27,-229,-9,-1966,-934,-15,-1207,-265,0,0,1,3,0,0,0.487458167566813,0.492934817009102,-0.00547664944228909,1,0,0.00779220779220779,0,0.00779220779220779,0,"Vermelho vence"
"BR1_3239498075",75,-472,-3,-4,113,-564,2,-48,-414,-6,363,557,-1,-140,170,3,-213,-221,-1,0,1,3,0,1,0.488361448718361,0.495412456129991,-0.00705100741162967,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239498974",-162,1389,58,-4,-907,-71,-20,128,275,12,1582,990,55,-650,245,15,-315,-50,-4,1,0,3,0,1,0.484344987211651,0.46058415099054,0.0237608362211111,0,1,0,-0.239576259196378,0.239576259196378,1,"Azul vence"
"BR1_3239502279",-16,-20,0,0,0,0,0,-16,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48581614404338,0.483246949552351,0.00256919449102877,1,0,0.450235478806907,0,0.450235478806907,1,"Azul vence"
"BR1_3239503100",1642,1170,18,2,979,499,11,813,209,3,-512,128,-13,363,907,29,-1,-573,-12,0,1,0,0,0,0.545675173640943,0.485546191880965,0.060128981759978,0,1,0,-0.464285714285714,0.464285714285714,1,"Azul vence"
"BR1_3239505087",960,675,-24,2,-668,-567,-36,1041,942,5,-615,-807,-9,865,173,21,337,934,-5,0,1,0,3,1,0.450785571335377,0.509867300888991,-0.0590817295536136,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239505580",1737,1615,-9,4,289,568,8,-30,9,0,-305,-201,-15,983,799,6,800,440,-8,0,0,3,0,1,0.476137867040213,0.499784326234341,-0.0236464591941282,1,1,-0.439130434782609,0.258057474001746,-0.697187908784355,0,"Vermelho vence"
"BR1_3239505758",3102,1655,47,6,430,585,12,1552,826,24,402,-130,-2,852,337,5,-134,37,8,0,1,3,0,1,0.494336922306346,0.533417120112911,-0.0390801978065651,1,0,0.450235478806907,0,0.450235478806907,1,"Azul vence"
"BR1_3239506703",-481,143,40,-3,157,-308,6,548,1038,24,920,747,39,-1565,-1257,-28,-541,-77,-1,0,1,2,1,0,0.475133305017939,0.477295539871013,-0.00216223485307421,0,1,0,0.551470588235294,-0.551470588235294,0,"Vermelho vence"
"BR1_3239511088",589,-22,-24,4,-631,-836,-40,375,289,6,208,166,-12,73,874,22,564,-515,0,1,0,3,0,1,0.466605252544616,0.508042943667919,-0.0414376911233029,1,1,-0.111111111111111,0.304985119047619,-0.41609623015873,0,"Vermelho vence"
"BR1_3239511375",-87,-59,-32,1,-997,-76,-13,781,497,5,-197,-226,-20,-273,-521,-14,599,267,10,0,1,0,3,1,0.512212689652782,0.491419466359021,0.0207932232937609,1,1,-0.13680387409201,0.0101010101010101,-0.14690488419302,1,"Azul vence"
"BR1_3239511603",-2624,-1830,-6,-5,-289,-145,-12,-795,-418,-7,-614,-999,4,-600,347,11,-326,-615,-2,0,0,0,0,0,0.48891221078881,0.559788728315329,-0.0708765175265187,0,1,0,0.333333333333333,-0.333333333333333,0,"Vermelho vence"
"BR1_3239511689",2378,-71,5,4,2258,354,21,8,-221,-2,609,625,10,-938,-236,-22,441,-593,-2,1,0,3,0,1,0.512904646975443,0.500242419798782,0.0126622271766614,0,1,0,-0.181013673300425,0.181013673300425,1,"Azul vence"
"BR1_3239512792",115,-885,-16,0,2023,1150,21,941,-133,-6,94,51,-6,-1934,-1198,-27,-1009,-755,2,0,1,0,0,0,0.503809430890851,0.519631935268726,-0.0158225043778746,1,1,-0.2,0.423863636363636,-0.623863636363636,0,"Vermelho vence"
"BR1_3239514210",817,113,-2,3,-97,-216,-23,-1212,-511,-5,-497,-553,4,2060,1122,33,563,271,-11,0,1,2,1,1,0.512081001340639,0.463257726469084,0.0488232748715547,1,0,-0.0333098987626547,0,-0.0333098987626547,1,"Azul vence"
"BR1_3239515506",-2025,272,-22,-1,962,877,10,-2198,-791,-16,-299,182,-14,413,119,-4,-903,-115,2,1,0,0,3,0,0.536874918592454,0.478348136827469,0.0585267817649844,1,1,-0.479534620133799,0.325235853497787,-0.804770473631587,0,"Vermelho vence"
"BR1_3239520356",-1957,-1718,-21,-6,2795,2246,49,-1449,-1077,-16,-1026,-996,-12,-1762,-2208,-47,-515,317,5,0,0,0,3,1,0.546010154526111,0.539436940764013,0.0065732137620983,1,0,-0.564027149321267,0,-0.564027149321267,0,"Vermelho vence"
"BR1_3239520922",-1618,-583,0,-4,1403,1567,33,-467,-122,3,-422,-978,-19,-1059,-589,-16,-1073,-461,-1,0,1,3,0,1,0.494302488440809,0.487147640240209,0.00715484820060025,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239521108",-799,-259,-19,-2,-2138,-1498,-26,1811,1356,20,64,71,3,-355,-494,-21,-181,306,5,1,0,2,0,1,0.503189470678574,0.448054521543365,0.0551349491352088,0,1,0,0.0261984392419176,-0.0261984392419176,0,"Vermelho vence"
"BR1_3239521227",357,645,-18,0,-975,234,-7,-697,-351,-17,677,199,1,820,682,5,532,-119,0,0,1,0,0,0,0.513574953511909,0.505673693766589,0.0079012597453193,0,1,0,-0.0118929428311409,0.0118929428311409,0,"Vermelho vence"
"BR1_3239522603",-3155,-1585,-37,-5,244,43,-5,-1776,-958,-13,-916,-96,-9,-508,-17,-4,-199,-557,-6,0,1,1,2,1,0.475244062578856,0.526572666236015,-0.0513286036571595,1,1,-0.111111111111111,0.3859375,-0.497048611111111,0,"Vermelho vence"
"BR1_3239523204",3339,2108,58,4,933,780,37,-74,-28,-2,1737,523,5,75,101,18,668,732,0,0,0,3,0,0,0.503961516457308,0.471795582132355,0.0321659343249528,0,0,0,0,0,0,"Vermelho vence"
"BR1_3239523756",-3274,-3083,-56,-4,64,-824,-14,-765,-825,-13,-287,127,-8,-2031,-1158,-22,-255,-403,1,0,0,3,0,1,0.514399074831988,0.501549723323706,0.0128493515082818,1,1,-0.0557029177718833,0.423863636363636,-0.47956655413552,0,"Vermelho vence"
